Stop with no routes: Stop{stopId='DELIJN-401062', name='Haren Kerk', latitude=50.793022, longitude=5.3998, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401066', name='Neerglabbeek Haagweg', latitude=51.088127, longitude=5.608863, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401048', name='Borgloon Graeth', latitude=50.8036, longitude=5.335308, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307732', name='Aarschot GOCI', latitude=50.970089, longitude=4.835442, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307730', name='Aarschot Gijmelbergstraat', latitude=51.001139, longitude=4.849441, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307735', name='Aarschot Bitterveldstraat', latitude=50.965467, longitude=4.859753, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307734', name='Langdorp Doornberg', latitude=50.990027, longitude=4.856718, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307733', name='Messelbroek Brielstraat', latitude=50.994793, longitude=4.92078, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209387', name='Ronse Hotondstraat', latitude=50.761112, longitude=3.569239, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8832565', name='Lommel', latitude=51.21156, longitude=5.312032, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401053', name='Groot-loon Kerk', latitude=50.792688, longitude=5.363178, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200950', name='Sint-Laureins Roodwegelken', latitude=51.23623, longitude=3.496879, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200959', name='Kalken Heirweg', latitude=51.040956, longitude=3.902541, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200957', name='Assenede Dankaartsekestraat', latitude=51.199655, longitude=3.730886, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200955', name='Destelbergen Damvallei', latitude=51.054064, longitude=3.821506, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200953', name='Eeklo Raverschootbrug', latitude=51.189573, longitude=3.527586, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200941', name='Boekhoute Meuleken', latitude=51.257118, longitude=3.706803, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200940', name='Assenede Molenbergplein', latitude=51.229634, longitude=3.758548, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200946', name='Watervliet Barbarapolder', latitude=51.280687, longitude=3.680043, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200945', name='Bassevelde Oude Boekhoutestraat', latitude=51.240609, longitude=3.696877, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200944', name='Assenede Hazelarenhoek', latitude=51.218176, longitude=3.716256, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200943', name='Bassevelde Lunterstraat', latitude=51.226261, longitude=3.71155, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200942', name='Eeklo Helmstraat', latitude=51.190639, longitude=3.58666, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8881562', name='Genly', latitude=50.39064, longitude=3.91164, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8881570', name='Frameries', latitude=50.40593, longitude=3.90659, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200939', name='Eeklo Verloren Hoek', latitude=51.176088, longitude=3.570522, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200938', name='Eeklo Cafetaria Het Leen', latitude=51.166981, longitude=3.573791, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200937', name='Sas Van Gent Suikerplein', latitude=51.230043, longitude=3.794205, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200935', name='Assenede Kloosteraprilstraat', latitude=51.222195, longitude=3.766888, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200934', name='Lembeke Scheutbos', latitude=51.179255, longitude=3.62147, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200933', name='Waterland-Oudeman Bevrijdingsstraat', latitude=51.293818, longitude=3.596016, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209331', name='Zwijnaarde Hondelestraat', latitude=50.995218, longitude=3.694105, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8881505', name='Quévy', latitude=50.34153, longitude=3.909489, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-102390', name='Deurne J. Van Parijsstraat', latitude=51.232955, longitude=4.460407, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209316', name='Mater Katteberg', latitude=50.848405, longitude=3.643179, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-102389', name='Bevel Emiliushoeve', latitude=51.138407, longitude=4.703959, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200978', name='Geraardsbergen Station perron 2', latitude=50.770352, longitude=3.87251, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8891033', name='Bruges-Saint-Pierre', latitude=51.22312, longitude=3.201796, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307873', name='Tienen Industriepark', latitude=50.810907, longitude=4.961793, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307872', name='Tienen Industriepark', latitude=50.810071, longitude=4.961476, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8833274_2', name='Zichem', latitude=51.00669, longitude=4.98736, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8833274_1', name='Zichem', latitude=51.00669, longitude=4.98736, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209491', name='Sint-Martens-Latem Oase', latitude=51.000781, longitude=3.629238, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8832664', name='Hamont', latitude=51.24642, longitude=5.543276, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307825', name='Aarschot Rode Kruislaan', latitude=50.994799, longitude=4.8392, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307849', name='Rillaar Vrankenbosstraat', latitude=50.969151, longitude=4.914912, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307844', name='Diest Slachthuis', latitude=50.975891, longitude=5.064463, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8842002', name='Angleur', latitude=50.61314, longitude=5.59983, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8842051', name='Chaudfontaine', latitude=50.58698, longitude=5.643734, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8842036', name='Chênée', latitude=50.60802, longitude=5.616075, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8866001', name='Arlon', latitude=49.68053, longitude=5.809972, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8891009', name='Bruges', latitude=51.19723, longitude=3.21673, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8822459_2', name='Hever', latitude=50.99779, longitude=4.537634, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8822459_1', name='Hever', latitude=50.99779, longitude=4.537634, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8821725_2', name='Bouwel', latitude=51.16576, longitude=4.746515, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8821725_1', name='Bouwel', latitude=51.16576, longitude=4.746515, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209429', name='Nederzwalm Dorp', latitude=50.885963, longitude=3.687185, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8811007_8', name='Schaerbeek', latitude=50.87851, longitude=4.37864, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8811007_7', name='Schaerbeek', latitude=50.87851, longitude=4.37864, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8811007_9', name='Schaerbeek', latitude=50.87851, longitude=4.37864, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8811007_4', name='Schaerbeek', latitude=50.87851, longitude=4.37864, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8811007_3', name='Schaerbeek', latitude=50.87851, longitude=4.37864, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8811007_6', name='Schaerbeek', latitude=50.87851, longitude=4.37864, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8811007_5', name='Schaerbeek', latitude=50.87851, longitude=4.37864, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8891157_3', name='Bellem', latitude=51.08391, longitude=3.48737, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8891157_2', name='Bellem', latitude=51.08391, longitude=3.48737, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8891140', name='Aalter', latitude=51.0923, longitude=3.447848, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8891157', name='Bellem', latitude=51.08391, longitude=3.48737, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8891165', name='Hansbeke', latitude=51.07321, longitude=3.53621, routes=[]}
Stop with no routes: Stop{stopId='STIB-0330144', name='1 - Boulevard de Waterloo', latitude=50.833946, longitude=4.349829, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8891173', name='Zeebrugge-Strand', latitude=51.3305, longitude=3.184028, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401279', name='Bree Bocholterstraat', latitude=51.145517, longitude=5.599343, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401270', name='Beek Genastraat', latitude=51.15742, longitude=5.601302, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401253', name='Gerdingen Kerk', latitude=51.147333, longitude=5.58819, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8811247_4', name='Nossegem', latitude=50.88331, longitude=4.50611, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8811247_1', name='Nossegem', latitude=50.88331, longitude=4.50611, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401225', name='Bree Nieuw Kerkhof', latitude=51.127044, longitude=5.588284, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401224', name='Bree Seniorie Boneput', latitude=51.134855, longitude=5.591207, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401220', name='Bree Brugstraat', latitude=51.139901, longitude=5.616078, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401239', name='Bree Korenbloemstraat', latitude=51.150904, longitude=5.607108, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401203', name='Bree 't Hasseltstraat 7', latitude=51.141327, longitude=5.661225, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401205', name='Bree 't Hasseltstraat 17', latitude=51.140095, longitude=5.67103, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307926', name='Halle-Booienhoven Parochiezaal', latitude=50.822579, longitude=5.12687, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401290', name='Opitter Caubergstraat', latitude=51.110893, longitude=5.651933, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401298', name='Opitter Hovestraat', latitude=51.130447, longitude=5.634196, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8866142', name='Habay', latitude=49.71825, longitude=5.632689, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-210528', name='Gent Ruststraat', latitude=51.030188, longitude=3.730148, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-102174', name='Heultje Hof Van Eden', latitude=51.079203, longitude=4.818676, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-102172', name='Beerzel Augustijnenlei', latitude=51.058022, longitude=4.653125, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8891116', name='Oostkamp', latitude=51.15411, longitude=3.25747, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8895612_2', name='Viane-Moerbeke', latitude=50.75198, longitude=3.91734, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8895612_1', name='Viane-Moerbeke', latitude=50.75198, longitude=3.91734, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8845203_2', name='Trois-Ponts', latitude=50.36822, longitude=5.873579, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8845203_1', name='Trois-Ponts', latitude=50.36822, longitude=5.873579, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8891124', name='Beernem', latitude=51.12801, longitude=3.32989, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8891132', name='Maria-Aalter', latitude=51.10761, longitude=3.38673, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8866118', name='Viville', latitude=49.68824, longitude=5.786525, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209581', name='Idegem Station', latitude=50.801566, longitude=3.921754, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8863818_2', name='Anseremme', latitude=50.23802, longitude=4.90553, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8863818_1', name='Anseremme', latitude=50.23802, longitude=4.90553, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8866175', name='Marbehan', latitude=49.72733, longitude=5.539757, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-102123', name='Heist-op-den-Berg Waterlees', latitude=51.057842, longitude=4.699958, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307903', name='Begijnendijk Schavotstraat', latitude=51.03474, longitude=4.776778, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209560', name='Herzele Multifunctioneel Centrum', latitude=50.88536, longitude=3.884533, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307907', name='Diest Sint-Annastraat (Hasseltsepoort)', latitude=50.980232, longitude=5.05484, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307906', name='Molenstede Dorp', latitude=51.003665, longitude=5.014205, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8873312_2', name='Pry', latitude=50.26928, longitude=4.428807, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8873312_1', name='Pry', latitude=50.26928, longitude=4.428807, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8871647_2', name='Erquelinnes-Village', latitude=50.31018, longitude=4.13231, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8871647_1', name='Erquelinnes-Village', latitude=50.31018, longitude=4.13231, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-210607', name='Gent Parking Syntra Gent', latitude=51.027029, longitude=3.6622, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8891264', name='Zedelgem', latitude=51.12705, longitude=3.164142, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209618', name='Hemelveerdegem Dorp', latitude=50.806932, longitude=3.85689, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8864501_3', name='Ciney', latitude=50.29105, longitude=5.091406, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8864501_2', name='Ciney', latitude=50.29105, longitude=5.091406, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8864501_5', name='Ciney', latitude=50.29105, longitude=5.091406, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8864501_4', name='Ciney', latitude=50.29105, longitude=5.091406, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8864501_1', name='Ciney', latitude=50.29105, longitude=5.091406, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401149', name='Voort Valgaarstraat', latitude=50.796088, longitude=5.322812, routes=[]}
Stop with no routes: Stop{stopId='STIB-0330244', name='2 - Avenue de la Toison d'Or', latitude=50.833658, longitude=4.350923, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401157', name='Lutlommel Siberië', latitude=51.224367, longitude=5.371583, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401151', name='Borgloon Walstraat', latitude=50.804787, longitude=5.345501, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401150', name='Borgloon Rullingen Kasteel', latitude=50.814974, longitude=5.315355, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401129', name='Borgloon Rullecoven', latitude=50.809647, longitude=5.361403, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401137', name='Broekom Sassenbroek', latitude=50.780072, longitude=5.343568, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401136', name='Heks Hekslaan', latitude=50.774547, longitude=5.352392, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8814332_2', name='Lembeek', latitude=50.71511, longitude=4.22158, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8814332_1', name='Lembeek', latitude=50.71511, longitude=4.22158, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401118', name='Kuttekoven Kerk', latitude=50.80816, longitude=5.33118, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8843174_2', name='Ougrée', latitude=50.6054, longitude=5.536972, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8843174_1', name='Ougrée', latitude=50.6054, longitude=5.536972, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-219066', name='Elene Bambosstraat', latitude=50.88526, longitude=3.814984, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-219067', name='Elst Ter Walle', latitude=50.823304, longitude=3.747844, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-219069', name='Zegelsem Rovorst', latitude=50.793671, longitude=3.720376, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-219070', name='Velzeke Verkeerdhofstraat', latitude=50.903271, longitude=3.772405, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-219072', name='Lozer Kerk', latitude=50.919871, longitude=3.566681, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-219082', name='Ronse Edmond Van Beverenplein', latitude=50.755871, longitude=3.610392, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8822004_12', name='Malines', latitude=51.01765, longitude=4.482785, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8822004_11', name='Malines', latitude=51.01765, longitude=4.482785, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-219028', name='Zottegem Ingang Ziekenhuis', latitude=50.864775, longitude=3.8168, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-220023', name='Gent Evenstuk', latitude=51.128632, longitude=3.793672, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401194', name='Bree Kanaallaan', latitude=51.144039, longitude=5.606419, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401196', name='Bree Swennenstraat', latitude=51.145966, longitude=5.607417, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401180', name='Bree Rode Kruislaan', latitude=51.137136, longitude=5.610634, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-219061', name='Ronse Rode Mutslaan', latitude=50.741961, longitude=3.575691, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-401174', name='Neerglabbeek Loostraat', latitude=51.090338, longitude=5.617254, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-219064', name='Velzeke Urnenstraat', latitude=50.884975, longitude=3.78854, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8866258', name='Neufchâteau', latitude=49.85432, longitude=5.452557, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209648', name='Merendree Diepestraat', latitude=51.07488, longitude=3.573259, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209647', name='Merendree Dorp', latitude=51.076535, longitude=3.576036, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-102042', name='Sint-Amands Cuyteghemhoeve', latitude=51.04129, longitude=4.194017, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-219007', name='Edelare Eikenberg', latitude=50.828735, longitude=3.637429, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8893708_2', name='Eeklo', latitude=51.18133, longitude=3.574518, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8893708_1', name='Eeklo', latitude=51.18133, longitude=3.574518, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209699', name='Zottegem Bevegemse Vijvers', latitude=50.868758, longitude=3.827448, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209688', name='Borsbeke Ijzerenwegstraat', latitude=50.901289, longitude=3.896818, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209673', name='Steenhuize-Wijnhuize Hekkestraat', latitude=50.844114, longitude=3.896559, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209677', name='Erwetegem Pachtersveldweg', latitude=50.84531, longitude=3.835875, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209666', name='Sint-Antelinks Kamstraat', latitude=50.86092, longitude=3.936928, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-209664', name='Dikkelvenne Munkbosstraat', latitude=50.912672, longitude=3.74892, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307369', name='Averbode Langestraat', latitude=51.040828, longitude=4.960165, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307368', name='Averbode Kerkhof', latitude=51.031762, longitude=4.975393, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307367', name='Averbode Kerkhof', latitude=51.0335, longitude=4.974238, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307365', name='Testelt Nieuwe Mechelsebaan', latitude=51.025213, longitude=4.951236, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307363', name='Testelt Nieuwstraat', latitude=51.033666, longitude=4.942291, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307372', name='Averbode Mortelbroekstraat', latitude=51.023221, longitude=4.981524, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307358', name='Testelt Van der Stokkenstraat', latitude=51.022063, longitude=4.941177, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307355', name='Testelt Ter Hoeve', latitude=51.020771, longitude=4.950709, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307354', name='Gijmel Boshuisstraat', latitude=51.006123, longitude=4.868085, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307352', name='Aarschot Felix Daelslaan', latitude=51.00605, longitude=4.829507, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307351', name='Aarschot Merelstraat', latitude=51.004745, longitude=4.829479, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307359', name='Testelt Rode', latitude=51.01577, longitude=4.940602, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307361', name='Testelt Mosvenne', latitude=51.030359, longitude=4.939037, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8881158', name='Erbisoeul', latitude=50.50702, longitude=3.887991, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307387', name='Zichem Veststraat', latitude=50.998745, longitude=4.990281, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307386', name='Testelt Bergstraat', latitude=51.015488, longitude=4.960961, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307393', name='Zichem Wijk de Stad', latitude=50.998585, longitude=4.983131, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307392', name='Zichem Stwg Zichem-Diest 2', latitude=50.988276, longitude=5.006776, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307390', name='Zichem Stwg Zichem-Diest 1', latitude=50.994475, longitude=4.998508, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8881166', name='Jurbise', latitude=50.5305, longitude=3.91069, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307376', name='Averbode Levensruimte', latitude=51.042687, longitude=4.96553, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307375', name='Averbode Levensruimte', latitude=51.042657, longitude=4.965694, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307373', name='Averbode Park ter Heide', latitude=51.021355, longitude=4.994133, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8881174', name='Masnuy-Saint-Pierre', latitude=50.53655, longitude=3.96214, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307381', name='Zichem Okselaar Kerkhof', latitude=51.02306, longitude=5.019534, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307380', name='Zichem Okselaar Averbodeweg', latitude=51.031218, longitude=5.004202, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8895745', name='Appelterre', latitude=50.81307, longitude=3.972107, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307399', name='Scherpenheuvel Mariahal', latitude=50.982095, longitude=4.981767, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307396', name='Zichem Van Thienwinckelstraat', latitude=50.998786, longitude=4.96981, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307395', name='Zichem Taxandria', latitude=50.999976, longitude=4.979032, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8895752', name='Eichem', latitude=50.82399, longitude=3.993748, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8895760', name='Ninove', latitude=50.83951, longitude=4.026137, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8881125', name='Ghlin', latitude=50.48741, longitude=3.90634, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8895778', name='Okegem', latitude=50.85772, longitude=4.054554, routes=[]}
Stop with no routes: Stop{stopId='STIB-0330344', name='3 - Avenue Henri Jaspar', latitude=50.833389, longitude=4.35027, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-405877', name='Lommel Ommekaar', latitude=51.233145, longitude=5.303582, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-405875', name='Lommel Slachthuis', latitude=51.225206, longitude=5.335999, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-405849', name='Kolonie Sint-Barbara', latitude=51.247789, longitude=5.38364, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200491', name='Gentbrugge Kerk', latitude=51.044787, longitude=3.75958, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200490', name='Gentbrugge Gentbruggekouter', latitude=51.046996, longitude=3.764918, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-405851', name='Lutlommel Lutlommel', latitude=51.232257, longitude=5.333483, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-405850', name='Lutlommel Lutlommel', latitude=51.232057, longitude=5.334361, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-405823', name='Lommel Shopping De Singel', latitude=51.221819, longitude=5.31657, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8895463_1', name='Bambrugge', latitude=50.91377, longitude=3.935715, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8881190', name='Lens', latitude=50.55934, longitude=3.903226, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307344', name='Gelrode Begijnendijksesteenweg', latitude=50.970626, longitude=4.781013, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307343', name='Gelrode Pastoor Dergentstraat', latitude=50.964419, longitude=4.796313, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307341', name='Gelrode Station', latitude=50.968155, longitude=4.787347, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8866654_2', name='Aubange', latitude=49.56409, longitude=5.798058, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8866654_1', name='Aubange', latitude=49.56409, longitude=5.798058, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-405805', name='Lutlommel Lijsterbesstraat Enneven', latitude=51.233344, longitude=5.344018, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-307330', name='Schaffen Sint-Hubertusplein', latitude=50.999878, longitude=5.081392, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8822814', name='Boom', latitude=51.09071, longitude=4.360698, routes=[]}
Stop with no routes: Stop{stopId='SNCB-S8822715', name='Puurs', latitude=51.07722, longitude=4.282701, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200544', name='Zwijnaarde Hutsepotstraat', latitude=51.002703, longitude=3.714516, routes=[]}
Stop with no routes: Stop{stopId='STIB-7830360', name='3 - Avenue des Citronniers', latitude=50.896111, longitude=4.326707, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-513607', name='Moorsele Herthoek', latitude=50.829689, longitude=3.148775, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8812229_1', name='Grand-Bigard', latitude=50.86834, longitude=4.273542, routes=[]}
Stop with no routes: Stop{stopId='SNCB-8812229_2', name='Grand-Bigard', latitude=50.86834, longitude=4.273542, routes=[]}
Stop with no routes: Stop{stopId='DELIJN-200588', name='Sint-Denijs-Westrem Luchthavenlaan', latitude=51.024476, longitude=3.670659, routes=[]}
